BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNIT,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3561.0,34.0, ,A2,266 HUSSON STREET                        ,            ,10306.0,1.0,0.0,1.0,4000.0,1344.0,1960.0,1.0,A2,0.0,42185.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3565.0,50.0, ,A2,64 HUNTER AVENUE                         ,            ,10306.0,1.0,0.0,1.0,4000.0,950.0,1955.0,1.0,A2,415000.0,42151.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3568.0,25.0, ,A2,104 ADAMS AVENUE                         ,            ,10306.0,1.0,0.0,1.0,4000.0,1064.0,1940.0,1.0,A2,400000.0,42132.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3568.0,33.0, ,A9,9 BOWDEN STREET                          ,            ,10306.0,1.0,0.0,1.0,2850.0,1584.0,1970.0,1.0,A9,438000.0,42311.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3570.0,12.0, ,A2,12 CASCADE STREET                        ,            ,10306.0,1.0,0.0,1.0,7500.0,1680.0,1965.0,1.0,A2,660000.0,42324.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3571.0,54.0, ,A2,138 HUNTER AVENUE                        ,            ,10306.0,1.0,0.0,1.0,6000.0,864.0,1960.0,1.0,A2,10.0,42304.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3571.0,116.0, ,A5,137 HAMDEN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,2200.0,1400.0,1989.0,1.0,A5,330000.0,42213.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3572.0,3.0, ,A1,175 BEDFORD AVENUE                       ,            ,10306.0,1.0,0.0,1.0,4000.0,1496.0,1935.0,1.0,A1,505000.0,42081.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3572.0,57.0, ,A5,134 HAMDEN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,2500.0,1472.0,2004.0,1.0,A5,510000.0,42277.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3573.0,12.0, ,A2,217 HUNTER AVENUE                        ,            ,10306.0,1.0,0.0,1.0,6765.0,912.0,1965.0,1.0,A2,530000.0,42229.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3573.0,49.0, ,A1,192 ADAMS AVENUE                         ,            ,10306.0,1.0,0.0,1.0,6750.0,2940.0,2005.0,1.0,A1,675000.0,42011.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3574.0,39.0, ,A1,192 HUNTER AVENUE                        ,            ,10306.0,1.0,0.0,1.0,3000.0,1624.0,1976.0,1.0,A1,510000.0,42055.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3575.0,35.0, ,A2,188 HAMDEN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,4000.0,896.0,1953.0,1.0,A2,0.0,42024.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3575.0,50.0, ,A1,220 HAMDEN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,6000.0,2433.0,1960.0,1.0,A1,0.0,42131.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3578.0,24.0, ,A1,30 COLFAX AVENUE                         ,            ,10306.0,1.0,0.0,1.0,3175.0,2088.0,1930.0,1.0,A1,342000.0,42044.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3578.0,63.0, ,A2,29 LINCOLN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,4720.0,1056.0,1960.0,1.0,A2,429000.0,42326.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3581.0,7.0, ,A0,68 LISBON PLACE                          ,            ,10306.0,1.0,0.0,1.0,5000.0,1012.0,1940.0,1.0,A0,385000.0,42241.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3583.0,13.0, ,A2,117 MIDLAND AVENUE                       ,            ,10306.0,1.0,0.0,1.0,6164.0,1040.0,1975.0,1.0,A2,124000.0,42124.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3584.0,3.0, ,A5,147 COLFAX AVENUE                        ,            ,10306.0,1.0,0.0,1.0,2015.0,1340.0,2003.0,1.0,A5,435000.0,42205.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3587.0,22.0, ,A5,38 EDISON STREET                         ,            ,10306.0,1.0,0.0,1.0,2100.0,1050.0,1990.0,1.0,A5,0.0,42079.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3587.0,24.0, ,A5,34 EDISON STREET                         ,            ,10306.0,1.0,0.0,1.0,1806.0,1050.0,1990.0,1.0,A5,380000.0,42122.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3589.0,12.0, ,A2,249 MIDLAND AVENUE                       ,            ,10306.0,1.0,0.0,1.0,5440.0,968.0,1945.0,1.0,A2,0.0,42012.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3590.0,26.0, ,A1,22 CLAWSON STREET                        ,            ,10306.0,1.0,0.0,1.0,5000.0,1489.0,1920.0,1.0,A1,510000.0,42361.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3590.0,63.0, ,A1,39 GRANT PLACE                           ,            ,10306.0,1.0,0.0,1.0,5000.0,1646.0,1901.0,1.0,A1,385000.0,42166.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3591.0,25.0, ,A5,38 GRANT PLACE                           ,            ,10306.0,1.0,0.0,1.0,2800.0,1440.0,1930.0,1.0,A5,382500.0,42047.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3591.0,41.0, ,A1,244 MIDLAND AVENUE                       ,            ,10306.0,1.0,0.0,1.0,2945.0,1440.0,1910.0,1.0,A1,0.0,42296.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3592.0,5.0, ,A5,2140 RICHMOND ROAD                       ,            ,10306.0,1.0,0.0,1.0,2025.0,1450.0,1992.0,1.0,A5,432000.0,42219.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3592.0,34.0, ,A1,50 LINCOLN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,5000.0,1160.0,1925.0,1.0,A1,0.0,42166.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3592.0,40.0, ,A1,58 LINCOLN AVENUE                        ,            ,10306.0,1.0,0.0,1.0,5000.0,1264.0,1925.0,1.0,A1,337500.0,42093.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3594.0,13.0, ,A1,12 FREMONT AVENUE                        ,            ,10306.0,1.0,0.0,1.0,4269.0,1356.0,1935.0,1.0,A1,0.0,42185.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3594.0,33.0, ,A1,39 GREELEY AVENUE                        ,            ,10306.0,1.0,0.0,1.0,5000.0,1440.0,1935.0,1.0,A1,10.0,42304.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3608.0,17.0, ,A2,195 FREMONT AVENUE                       ,            ,10306.0,1.0,0.0,1.0,6120.0,1030.0,1935.0,1.0,A2,435000.0,42055.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3608.0,51.0, ,A0,206 LINCOLN AVENUE                       ,            ,10306.0,1.0,0.0,1.0,5152.0,1251.0,1955.0,1.0,A0,470000.0,42142.0
5.0,GRANT CITY               ,01  ONE FAMILY DWELLINGS                    ,1.0,3614.0,38.0, ,A5,78 GRANT PLACE                           ,            ,10306.0,1.0,0.0,1.0,2500.0,1466.0,2001.0,1.0,A5,0.0,42122.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3321.0,12.0, ,B9,102 SEAVIEW AVENUE                       ,            ,10304.0,2.0,0.0,2.0,1520.0,1344.0,1987.0,1.0,B9,403000.0,42304.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3321.0,19.0, ,B3,118 SEAVIEW AVENUE                       ,            ,10304.0,2.0,0.0,2.0,5000.0,2210.0,1930.0,1.0,B3,595000.0,42360.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3343.0,49.0, ,B2,248 SEAVIEW AVENUE                       ,            ,10305.0,2.0,0.0,2.0,4732.0,1976.0,1955.0,1.0,B2,640000.0,42314.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3530.0,24.0, ,B3,26 LIBERTY AVENUE                        ,            ,10304.0,2.0,0.0,2.0,11200.0,1552.0,1930.0,1.0,B3,0.0,42136.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3530.0,61.0, ,B2,19 BUEL AVENUE                           ,            ,10304.0,2.0,0.0,2.0,7103.0,2894.0,2015.0,1.0,B2,738231.0,42317.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3531.0,48.0, ,B1,31 DONGAN HILLS AVENUE                   ,            ,10306.0,2.0,0.0,2.0,4200.0,2208.0,1955.0,1.0,B1,435000.0,42053.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3540.0,5.0, ,B2,127 ZOE STREET                           ,            ,10305.0,2.0,0.0,2.0,2400.0,2940.0,1976.0,1.0,B2,0.0,42058.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3553.0,27.0, ,B2,15 HULL AVENUE                           ,            ,10306.0,2.0,0.0,2.0,5335.0,2484.0,1920.0,1.0,B2,626000.0,42307.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3553.0,100.0, ,B1,21 HULL AVENUE                           ,            ,10306.0,2.0,0.0,2.0,4387.0,2630.0,1955.0,1.0,B1,650000.0,42024.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3560.0,35.0, ,B2,238 HUSSON STREET                        ,            ,10306.0,2.0,0.0,2.0,4000.0,2112.0,2015.0,1.0,B2,761651.0,42341.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3563.0,33.0, ,B2,15 HUNTER AVENUE                         ,            ,10306.0,2.0,0.0,2.0,4000.0,2352.0,2006.0,1.0,B2,0.0,42164.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3563.0,53.0, ,B9,24 BARTON AVENUE                         ,            ,10306.0,2.0,0.0,2.0,3000.0,1680.0,2001.0,1.0,B9,0.0,42158.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3575.0,39.0, ,B2,196 HAMDEN AVENUE                        ,            ,10306.0,2.0,0.0,2.0,4000.0,1280.0,1960.0,1.0,B2,222000.0,42171.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3579.0,20.0, ,B2,70 BEDFORD AVENUE                        ,            ,10306.0,2.0,0.0,2.0,6328.0,2372.0,1901.0,1.0,B2,495000.0,42102.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3590.0,1.0, ,B9,59 GRANT PLACE                           ,            ,10306.0,2.0,0.0,2.0,4323.0,1682.0,1939.0,1.0,B9,0.0,42054.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3590.0,39.0, ,B3,218 MIDLAND AVENUE                       ,            ,10306.0,2.0,0.0,2.0,4385.0,3106.0,1920.0,1.0,B3,610000.0,42244.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3592.0,10.0, ,B9,4 LINCOLN AVENUE                         ,            ,10306.0,2.0,0.0,2.0,1702.0,1450.0,1989.0,1.0,B9,150000.0,42292.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3592.0,43.0, ,B2,62 LINCOLN AVENUE                        ,            ,10306.0,2.0,0.0,2.0,4424.0,4208.0,2014.0,1.0,B2,804417.0,42298.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3604.0,5.0, ,B3,155 GREELEY AVENUE                       ,            ,10306.0,2.0,0.0,2.0,4000.0,2040.0,1925.0,1.0,B3,0.0,42118.0
5.0,GRANT CITY               ,02  TWO FAMILY DWELLINGS                    ,1.0,3613.0,19.0, ,B2,74 CLAWSON STREET                        ,            ,10306.0,2.0,0.0,2.0,2870.0,1920.0,1992.0,1.0,B2,570000.0,42265.0
5.0,GRANT CITY               ,03  THREE FAMILY DWELLINGS                  ,1.0,3566.0,32.0, ,C0,42 HAMDEN AVENUE                         ,            ,10306.0,3.0,0.0,3.0,4000.0,2242.0,1980.0,1.0,C0,650000.0,42276.0
5.0,GRANT CITY               ,05  TAX CLASS 1 VACANT LAND                 ,1B,883.0,51.0, ,V0,N/A FLAGG PLACE                          ,            ,10304.0,0.0,0.0,0.0,21948.0,0.0,0.0,1.0,V0,0.0,42226.0
5.0,GRANT CITY               ,05  TAX CLASS 1 VACANT LAND                 ,1B,895.0,44.0, ,V0,FLAGG PLACE                              ,            ,0.0,0.0,0.0,0.0,12501.0,0.0,0.0,1.0,V0,0.0,42250.0
5.0,GRANT CITY               ,05  TAX CLASS 1 VACANT LAND                 ,1B,895.0,44.0, ,V0,FLAGG PLACE                              ,            ,0.0,0.0,0.0,0.0,12501.0,0.0,0.0,1.0,V0,400000.0,42250.0
5.0,GRANT CITY               ,05  TAX CLASS 1 VACANT LAND                 ,1B,3343.0,34.0, ,V0,SEAVIEW AVENUE                           ,            ,10305.0,0.0,0.0,0.0,2275.0,0.0,0.0,1.0,V0,470000.0,42068.0
5.0,GRANT CITY               ,05  TAX CLASS 1 VACANT LAND                 ,1B,3343.0,36.0, ,V0,N/A SEAVIEW AVENUE                       ,            ,10305.0,0.0,0.0,0.0,2275.0,0.0,0.0,1.0,V0,0.0,42068.0
5.0,GRANT CITY               ,05  TAX CLASS 1 VACANT LAND                 ,1.0,3560.0,35.0, ,B2,244 HUSSON STREET                        ,            ,10306.0,2.0,0.0,2.0,4000.0,2112.0,2015.0,1.0,V0,270000.0,42104.0
5.0,GRANT CITY               ,07  RENTALS - WALKUP APARTMENTS             ,2A,3592.0,13.0, ,C3,10-12 LINCOLN AVENUE                     ,            ,10306.0,4.0,0.0,4.0,5544.0,2750.0,1969.0,2.0,C3,220000.0,42292.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"55 VERA STREET, 90B                      ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,107000.0,42010.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"49 VERA STREET, C                        ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,122000.0,42017.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"51 VERA STREET, E                        ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,157400.0,42094.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"79B VERA STREET, 79B                     ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,120000.0,42170.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,69 VERA ST                               ,            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,129000.0,42184.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"51 VERA STREET, B                        ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,120000.0,42164.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"65 VERA STREET, 73                       ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,130000.0,42184.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,1.0, ,C6,"79 VERA STREET, C                        ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,132000.0,42222.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,31.0, ,C6,"218 NAUGHTON AVENUE, D                   ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,117000.0,42101.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,31.0, ,C6,"19 VERA STREET, 19                       ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,155000.0,42226.0
5.0,GRANT CITY               ,09  COOPS - WALKUP APARTMENTS               ,2.0,3546.0,31.0, ,C6,"17 VERA STREET, 17                       ",            ,10305.0,0.0,0.0,0.0,0.0,0.0,1969.0,2.0,C6,147000.0,42368.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3543.0,1009.0, ,R4,175 ZOE STREET                           ,1I          ,10305.0,1.0,0.0,1.0,0.0,0.0,1986.0,2.0,R4,223000.0,42067.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3543.0,1054.0, ,R4,175 ZOE STREET                           ,3O          ,10305.0,1.0,0.0,1.0,0.0,0.0,1986.0,2.0,R4,239000.0,42216.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3543.0,1077.0, ,R4,175 ZOE STREET                           ,5Q          ,10305.0,1.0,0.0,1.0,0.0,0.0,1986.0,2.0,R4,130000.0,42164.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1007.0, ,R4,100 COLFAX AVENUE                        ,7A          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,100.0,42114.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1008.0, ,R4,100 COLFAX AVENUE                        ,1B          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,182500.0,42195.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1032.0, ,R4,100 COLFAX AVENUE                        ,6E          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,155000.0,42062.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1037.0, ,R4,100 COLFAX AVENUE                        ,4F          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,150000.0,42305.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1040.0, ,R4,100 COLFAX AVENUE                        ,7F          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,0.0,42151.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1042.0, ,R4,100 COLFAX AVENUE                        ,2G          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,163000.0,42060.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1046.0, ,R4,100 COLFAX AVENUE                        ,6G          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,174000.0,42237.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1067.0, ,R4,100 COLFAX AVENUE                        ,6K          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,215000.0,42033.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1078.0, ,R4,100 COLFAX AVENUE                        ,4M          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,175000.0,42348.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1094.0, ,R4,100 COLFAX AVENUE                        ,7P          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,0.0,42118.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1127.0, ,R4,100 COLFAX AVENUE                        ,3V          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,0.0,42170.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1138.0, ,R4,100 COLFAX AVENUE                        ,7W          ,10306.0,1.0,0.0,1.0,0.0,0.0,1961.0,2.0,R4,120000.0,42248.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1212.0, ,R4,145 LINCOLN AVENUE                       ,6B          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,225108.0,42214.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1215.0, ,R4,145 LINCOLN AVENUE                       ,2C          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,219000.0,42019.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1223.0, ,R4,145 LINCOLN AVENUE                       ,3D          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,299130.0,42354.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1231.0, ,R4,145 LINCOLN AVENUE                       ,5E          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,218010.0,42104.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1243.0, ,R4,145 LINCOLN AVENUE                       ,3G          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,210000.0,42276.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1252.0, ,R4,145 LINCOLN AVENUE                       ,5H          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,215000.0,42340.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1265.0, ,R4,145 LINCOLN AVENUE                       ,4K          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,219000.0,42325.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1279.0, ,R4,145 LINCOLN AVENUE                       ,5M          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,207000.0,42278.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1282.0, ,R4,145 LINCOLN AVENUE                       ,2N          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,215000.0,42065.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1290.0, ,R4,145 LINCOLN AVENUE                       ,3P          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,162240.0,42307.0
5.0,GRANT CITY               ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,3585.0,1305.0, ,R4,145 LINCOLN AVENUE                       ,4S          ,10306.0,1.0,0.0,1.0,0.0,0.0,1988.0,2.0,R4,263000.0,42067.0
