BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESET,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 8S                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,173000.0,42055.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 20-O              ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,163000.0,42100.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 22-O              ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,168000.0,42150.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 4-O               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,134000.0,42170.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 9G                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,0.0,42123.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVE, 6M                   ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,187000.0,42191.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 4N                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,95000.0,42229.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 19F               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,245000.0,42236.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 1X                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,200000.0,42228.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 6U                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,460000.0,42269.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 15K               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,185000.0,42265.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 4S                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,160000.0,42279.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 15E               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,208500.0,42307.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 12-K              ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,225000.0,42321.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 2W                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,349000.0,42352.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,230.0, ,D4,"5800 ARLINGTON AVENUE, 20PR              ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1961.0,2.0,D4,350000.0,42012.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 12M               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,175000.0,42065.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 15B               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,635000.0,42067.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 22D               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,215000.0,42034.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 5F                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,195000.0,42107.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 2E                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,147000.0,42128.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 2D                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,145000.0,42128.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 10-A              ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,165000.0,42130.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 11O               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,168000.0,42167.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 22X               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,165000.0,42166.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 5G                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,295000.0,42187.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 11F               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,235000.0,42200.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 11N               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,94900.0,42180.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVE, 22G                  ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,375000.0,42207.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 10H               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,250000.0,42220.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 19R               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,205000.0,42213.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 19X               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,290000.0,42240.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 22O               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,190000.0,42243.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 22M               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,210000.0,42244.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 8D                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,156000.0,42263.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 12P               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,120000.0,42258.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 22-JK             ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,685000.0,42291.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVE, 19H                  ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,250000.0,42306.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 18F               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,225000.0,42320.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 8R                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,199000.0,42320.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 10E               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,200000.0,42342.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 5H                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,330000.0,42338.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 7U                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,475000.0,42257.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 17C               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,395000.0,42354.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 5T                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,162500.0,42360.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 10S               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,237000.0,42359.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 9S                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,245000.0,42368.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,240.0, ,D4,"5900 ARLINGTON AVENUE, 12K               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,245000.0,42349.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,545.0, ,D4,"5601 RIVERDALE AVENUE, 4O                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1954.0,2.0,D4,525000.0,42180.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,545.0, ,D4,"5601 RIVERDALE AVENUE, 2P                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1954.0,2.0,D4,221000.0,42195.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,545.0, ,D4,"5601 RIVERDALE AVENUE, 5L                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1954.0,2.0,D4,265000.0,42291.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,545.0, ,D4,"5601 RIVERDALE AVENUE, 6K                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1954.0,2.0,D4,160500.0,42279.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,545.0, ,D4,"5601 RIVERDALE AVENUE, 3G                ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1954.0,2.0,D4,152000.0,42310.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5610 NETHERLAND AVENUE, 6B               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,120000.0,42055.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5639 NETHERLAND AVENUE, 2D               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,0.0,42067.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5614 NETHERLAND AVENUE, 5A               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,152500.0,42180.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5644 NETHERLAND AVENUE, 5D               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,125000.0,42243.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5639 NETHERLAND AVENUE, 3-E              ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,114000.0,42236.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5640 NETHERLAND AVENUE, 6D               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,105000.0,42256.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5620 NETHERLAND AVENUE, 3F               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,79000.0,42282.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5610 NETHERLAND AVENUE, 6C               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,95930.0,42283.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5639 NETHERLAND AVE, 6G                  ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,155000.0,42285.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5610 NETHERLAND AVENUE, 5G               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,192000.0,42290.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5645 NETHERLAND AVE, 1D                  ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,125000.0,42347.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5615 NETHERLAND AVENUE, 3A               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,175000.0,42298.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5615 NETHERLAND AVENUE, 1D               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,137000.0,42341.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5639 NETHERLAND AVENUE, 6C               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,120000.0,42368.0
2.0,RIVERDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,5953.0,550.0, ,D4,"5620 NETHERLAND AVENUE, 5B               ",            ,10471.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,D4,13812.0,42366.0
2.0,RIVERDALE                ,12  CONDOS - WALKUP APARTMENTS              ,2.0,5944.0,1001.0, ,R2,4961 HENRY HUDSON PARKWAY                ,4961.0,10471.0,1.0,0.0,1.0,0.0,0.0,1940.0,2.0,R2,665000.0,42255.0
2.0,RIVERDALE                ,12  CONDOS - WALKUP APARTMENTS              ,2.0,5944.0,1008.0, ,R2,4977 HENRY HUDSON PARKWAY                ,4977.0,10471.0,1.0,0.0,1.0,0.0,0.0,1940.0,2.0,R2,660000.0,42255.0
2.0,RIVERDALE                ,12  CONDOS - WALKUP APARTMENTS              ,2.0,5944.0,1009.0, ,R2,4991 HENRY HUDSON PARKWAY                ,4991.0,10471.0,1.0,0.0,1.0,0.0,0.0,1940.0,2.0,R2,0.0,42074.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5723.0,1042.0, ,R4,2287 JOHNSON AVENUE                      ,11D         ,10463.0,1.0,0.0,1.0,0.0,0.0,1983.0,2.0,R4,320000.0,42264.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5723.0,1056.0, ,R4,2287 JOHNSON AVENUE                      ,5F          ,10463.0,1.0,0.0,1.0,0.0,0.0,1983.0,2.0,R4,535000.0,42292.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5723.0,1060.0, ,R4,2287 JOHNSON AVE                         ,9F          ,10463.0,1.0,0.0,1.0,0.0,0.0,1983.0,2.0,R4,555000.0,42235.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5723.0,1062.0, ,R4,2287 JOHNSON AVENUE                      ,11F         ,10463.0,1.0,0.0,1.0,0.0,0.0,1983.0,2.0,R4,590000.0,42213.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5723.0,1064.0, ,R4,2287 JOHNSON AVENUE                      ,14F         ,10463.0,1.0,0.0,1.0,0.0,0.0,1983.0,2.0,R4,512500.0,42060.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5725.0,1002.0, ,R4,2600 HENRY HUDSON PARKWAY                ,1C          ,10463.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,R4,86000.0,42346.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5725.0,1006.0, ,R4,2600 HENRY HUDSON PARKWAY                ,2B          ,10463.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,R4,245000.0,42054.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5725.0,1014.0, ,R4,2600 HENRY HUDSON PARKWAY                ,4B          ,10463.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,R4,270000.0,42164.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5725.0,1021.0, ,R4,2600 HENRY HUDSON PKWY E                 ,6A          ,10463.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,R4,400000.0,42192.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5725.0,1024.0, ,R4,2600 HENRY HUDSON PARKWAY                ,6D          ,10463.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,R4,135000.0,42094.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5780.0,1010.0, ,R4,445 WEST 240TH ST                        ,2D          ,10463.0,1.0,0.0,1.0,0.0,0.0,1949.0,2.0,R4,335000.0,42069.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5780.0,1067.0, ,R4,445 WEST 240 STREET                      ,7A          ,10463.0,1.0,0.0,1.0,0.0,0.0,1949.0,2.0,R4,350000.0,42317.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5780.0,1069.0, ,R4,445 WEST 240TH STREET                    ,7C          ,10463.0,1.0,0.0,1.0,0.0,0.0,1949.0,2.0,R4,360000.0,42020.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5780.0,1070.0, ,R4,445 WEST 240TH STREET                    ,7D          ,10463.0,1.0,0.0,1.0,0.0,0.0,1949.0,2.0,R4,365000.0,42020.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5789.0,1013.0, ,R4,3220 FAIRFIELD AVENUE                    ,4C          ,10463.0,1.0,0.0,1.0,0.0,0.0,1989.0,2.0,R4,0.0,42282.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5789.0,1019.0, ,R4,3220 FAIRFIELD AVENUE                    ,6A          ,10463.0,1.0,0.0,1.0,0.0,0.0,1989.0,2.0,R4,410000.0,42354.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5796.0,1005.0, ,R4,3751 RIVERDALE AVENU                     ,4B          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,969000.0,42178.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5796.0,1007.0, ,R4,3751 RIVERDALE AVENUE                    ,5B          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,999366.0,42173.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1008.0, ,R4,3614 JOHNSON AVENUE                      ,3B          ,10463.0,1.0,0.0,1.0,0.0,0.0,2002.0,2.0,R4,314000.0,42046.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1123.0, ,R4,3625 OXFORD AVENUE                       ,2A          ,10463.0,1.0,0.0,1.0,0.0,0.0,2005.0,2.0,R4,565000.0,42034.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1128.0, ,R4,3625 OXFORD AVENUE                       ,3C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2005.0,2.0,R4,0.0,42020.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1134.0, ,R4,3625 OXFORD AVENUE                       ,5C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2005.0,2.0,R4,900000.0,42163.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1135.0, ,R4,3625 OXFORD AVENUE                       ,6A          ,10463.0,1.0,0.0,1.0,0.0,0.0,2005.0,2.0,R4,590000.0,42082.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1140.0, ,R4,3625 OXFORD AVENUE                       ,7C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2005.0,2.0,R4,852500.0,42010.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5798.0,1143.0, ,R4,3625 OXFORD AVENUE                       ,9A          ,10463.0,1.0,0.0,1.0,0.0,0.0,2005.0,2.0,R4,625000.0,42125.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5857.0,1045.0, ,R4,5775 MOSHOLU AVENUE                      ,6A          ,10471.0,1.0,0.0,1.0,0.0,0.0,1962.0,2.0,R4,0.0,42082.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1007.0, ,R4,640 WEST 237 STREET                      ,3C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,618692.0,42367.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1012.0, ,R4,640 WEST 237 STREET                      ,4C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1230000.0,42214.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1024.0, ,R4,640 WEST 237 STREET                      ,7C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1260000.0,42269.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1027.0, ,R4,640 WEST 237TH                           ,8B          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1240000.0,42160.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1028.0, ,R4,640 WEST 237 STREET                      ,8C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1125000.0,42216.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1032.0, ,R4,640 WEST 237 STREET                      ,9C          ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1344090.0,42284.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1054.0, ,R4,640 WEST 237 STREET                      ,16C         ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1677594.0,42257.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5903.0,1061.0, ,R4,640 WEST 237 STREET                      ,19A         ,10463.0,1.0,0.0,1.0,0.0,0.0,2006.0,2.0,R4,1334000.0,42199.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5904.0,1005.0, ,R4,3800 BLACKSTONE AVE                      ,4N          ,10463.0,1.0,0.0,1.0,0.0,0.0,2002.0,2.0,R4,637000.0,42145.0
2.0,RIVERDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,5906.0,1013.0, ,R4,628 WEST 238 STREET                      ,PHB         ,10463.0,1.0,0.0,1.0,0.0,0.0,2004.0,2.0,R4,1150000.0,42313.0
